Pittsburgh,ZWbJlxV7sdxBBgyw_-4vVg,"['Chinese', 'Restaurants']"
Pittsburgh,XKOAi4J47i-YEhhHfKkPRQ,"['Restaurants', 'Chinese']"
Charlotte,L8DX7Jxt5r6lS68AOG43hg,"['Chinese', 'Fast Food', 'Restaurants']"
Charlotte,tVzPchjHbqWjn8ng7giMiQ,"['Restaurants', 'Chinese']"
Pittsburgh,5jSwodZ2cLIgD0SLGXYbeg,"['Asian Fusion', 'Chinese', 'Restaurants']"
Pittsburgh,Oj_74Fa-VtFHXYTOWHMlsA,"['Restaurants', 'Chinese']"
Pittsburgh,7aZf5c1UNotq4MabBXMZLA,"['Chinese', 'Restaurants', 'Szechuan']"
Pittsburgh,Lw2vlPixPe72lDp9Cx6GoA,"['Chinese', 'Restaurants']"
Pittsburgh,Z-6QSR2lC-opp9l6HLYG_w,"['Chinese', 'Restaurants']"
Charlotte,vmaZcAK858vwIxEHz3JOXw,"['Chinese', 'Restaurants', 'Seafood']"
Pittsburgh,I_vzg2V92U7wdD61tvGtpg,"['Chinese', 'Restaurants']"
Pittsburgh,f2FfutZhb4F-m1Ob0EdYaw,"['Restaurants', 'Caterers', 'Event Planning & Services', 'Vegetarian', 'Food', 'Food Delivery Services', 'Chinese', 'Asian Fusion', 'Fast Food']"
Pittsburgh,zXJilaBN28oUdX7Owf0fRA,"['Sushi Bars', 'Restaurants', 'Chinese', 'Japanese']"
Charlotte,ud45YT67UCbtNfRxNeR2Yg,"['Buffets', 'Restaurants', 'Chinese']"
